Sample,label,Parabacteroides,Eubacterium,Gemmiger,Alloprevotella,Ruminococcus,Megasphaera,Blautia,Odoribacter,Butyricimonas,Bifidobacterium,Fusicatenibacter,Dialister,Clostridium_XVIII,Pyramidobacter,Turicibacter,Anaerostipes,Sutterella,Coprococcus,Megamonas,Escherichia/Shigella,Flavonifractor,Intestinibacter,Prevotella,Collinsella,Barnesiella,Haemophilus,Anaerotruncus,Dorea,Roseburia,Phascolarctobacterium,Lachnospiracea_incertae_sedis,Streptococcus,Oscillibacter,Clostridium_XlVb,Clostridium_sensu_stricto,Desulfovibrio,Romboutsia,Clostridium_IV,Bacteroides,Paraprevotella,Veillonella,Akkermansia,Parasutterella,Clostridium_XlVa,Holdemanella,Alistipes,Eisenbergiella,Fusobacterium,Faecalibacterium,Bilophila,Ruminococcus2,Catenibacterium
FJ025,C,0.517037731,0.138173876,1.388424595,0.176060262,0.670811883,0.033429164,0.626239664,0,0.002228611,0,0.289719418,0.055715272,0.075772771,0.015600276,0.993960464,0.033429164,0.09583027,0.225089702,0.051258051,0.349891912,0.124802211,0.015600276,48.66840499,0.046800829,0.017828887,0.044572219,0.002228611,0.102516102,2.38461367,0.574981614,0.797842704,0.069086938,0.256290255,0.147088319,1.847518442,0.006685833,0.075772771,0.156002763,22.52011322,0.325377193,0.040114997,0.044572218,0.450179403,1.156649062,0.238461367,0.156002764,0,0.060172495,4.111787123,0.066858327,0.34320608,0.020057498
FJ070,C,0.95738445,0.275709356,0.76417081,0.11071793,0.275709356,0.010854699,0.614375963,0.089008532,0.082495712,0.00651282,0.223606799,2.60295682,0.071641014,0,0.006512819,0.036905977,0.10203417,0.345179428,2.418426937,0.557931529,0.149794847,0.010854699,37.41831839,0.023880338,0.169333304,0.013025639,0.006512819,0.169333304,2.018974015,0.694700736,1.908256085,0.026051278,0.388598224,0.102034172,0.175846123,0.188871763,0.379914465,0.245316197,22.03503897,0.243145258,0.026051277,0,0.147623906,2.012461195,0.297418753,0.204068341,0,0.125914509,10.83950242,0.047760676,0.429846079,0
FJ020,C,0.486307159,0.160728637,0.471882792,0,1.009705539,0,0.461579675,0,0.002060624,0.002060624,0.239032331,0.006181871,0.039151848,0,0.014424365,0.037091225,0.125698037,0.218426095,0.103031178,0.247274825,0.076243071,0.014424365,39.62991202,0.004121247,0.304972285,0.061818706,0.006181871,0.090667436,1.380617774,0.210183603,1.378557152,0.002060624,0.253456696,0.204001732,0.162789262,0.045333719,0.074182448,0.076243072,22.41958418,0.440973438,0.020606236,0.008242494,0.19781986,1.570195141,0.076243071,0.09272806,0.004121248,0.690308888,7.533639679,0.045333718,0.278184179,0
FJF03,C,1.565636287,0.437363983,1.367026559,0.063386085,1.096579263,0.08451478,0.783874578,0.143675125,0.031693042,0.097191996,0.342284857,0.141562256,0.076063301,0.078176171,0.012677217,0.092966257,0.270447295,0.811341884,0.625409369,0.657102411,0.181706776,0.078176171,32.76215428,0.116207821,0.120433561,0.048595998,0.023241564,0.175368167,2.928437111,0.196496861,1.686069852,0.253544339,0.483847111,0.538781718,0.65710241,0.099304866,0.054934607,0.405670941,21.28716008,0.171142428,0.033805911,0.016902956,0.266221555,1.582539245,0.103530605,0.234528512,0.012677217,0.365526419,10.38052779,0.095079127,0.397219463,0.027467303
FJ042,C,0.501987459,3.794615416,2.975044052,0,7.499077982,0.028684998,1.735442361,0.004097856,0,1.73954022,0.278654264,0.172109986,2.581649797,0.008195714,0.002048928,0.19259927,0.02458714,0.797033152,0.442568537,1.323607753,0.14137606,0.364709257,6.925378028,13.25861574,0.002048928,0.008195714,0.002048928,1.313363111,1.57357702,0.221284268,0.979387779,0.049174282,0.03892964,0.028684997,1.225259189,0.004097857,0.958898496,0.018440356,22.25955825,0.211039627,0.026636069,0.008195714,0.104495348,0.538868171,0.004097857,0.061467851,0.008195714,0.182354629,5.597672417,0.018440356,0.469204606,0.004097857
FJF09,C,0.603882709,0.616640797,1.794637351,0.163728763,0.846286333,0,1.292819323,0.00850539,0.004252695,0.121201811,0.357226392,0.002126348,0.046779647,0,0.00850539,0.027642518,0.104191031,2.734482978,0.008505391,0.125454507,0.023389823,0.119075464,1.012141442,0.13183355,0,0.034021561,0.002126348,0.208382062,10.84862532,0.010631739,2.638797338,0.025516171,0.216887453,0.221140147,3.948627443,0,0.125454507,0.291309618,22.1203938,0.506070723,0.014884434,0.029768866,0.680431223,1.65642476,0.588998277,0.476301856,0.00850539,0.046779646,13.25990347,0.055285037,0.637904272,0.040400604
FJ037,C,0.678747119,0.319654607,0.67667144,0.002075679,0.562509082,0.022832472,0.4006061,0.020756792,0.047740623,0.031135189,0.128692114,0.143221869,0.107935322,0.002075679,0.002075679,0.043589265,0.05811902,0.284368059,0.292670776,0.047740623,0.045664944,0.031135189,53.33250307,0.064346058,0.006227038,0,0.004151359,0.143221869,1.702056998,0.118313718,0.392303381,0.05811902,0.099632604,0.045664944,0.170205699,0.091329888,0.091329888,0.043589264,21.68669697,0.236627435,0.014529754,0,0.08510285,4.788592067,0.024908151,0.126616435,0.004151359,0.244930154,6.490649064,0.031135189,0.303049173,0.002075679
FJA03,C,0.61714886,0.415809514,0.932288703,0.07659649,1.490348843,0.032827067,0.625902744,0.094104259,0.002188471,0.002188471,0.181643104,1.337155863,0.026261653,1.704819013,0.006565413,0.063465664,0.194773931,0.46395588,0.866634571,2.394187421,0.148816037,0.061277192,41.47371646,0.048146365,1.054843086,0.039392481,0.032827067,0.196962402,2.608657592,0.512102245,0.989188953,0.120365912,0.647787456,0.479275178,0.308574429,0.065654134,0.087538845,0.035015538,21.4710903,0.304197487,0.041580952,0,0.763776426,0.914780935,0.030638596,0.242920295,0.015319298,0.054711778,2.925985907,0.881953867,0.875388453,0.006565413
FJ003,C,0.7340711,0.41028143,0.334878356,0.913707836,0.634272914,0.006653212,0.465724866,0.013306425,0.042137012,0.0354838,0.170765785,0.042137012,0.057661174,0.002217737,0,0.026612849,0.14858841,0.27056397,0.013306424,0.277217183,0.064314386,0.064314386,51.78195206,0.055443437,0.048790225,2.805437893,0,0.124193298,1.137699319,0.235080171,0.703022777,0.450200705,0.554434367,0.135281984,0.212902796,0.013306424,0.068749861,0.013306425,21.22596527,0.317136457,0.048790223,0.006653212,0.128628773,3.994145171,0.004435475,0.687498613,0.015524162,0.055443436,1.627819298,0.068749861,0.352620256,0
FJ088,C,1.011692143,0.665586937,0.936258957,0.06434007,1.149246777,0,1.142590906,0.044372462,0.261797528,0.004437246,0.199676081,0.126461518,0.017748985,0,0.006655869,0.102056664,0.272890644,0.195238835,0.428194263,0.255141659,0.161959488,0.011093116,6.877731678,0.03549797,0.181927096,0.10649391,0,0.179708473,2.442704059,0.778736716,1.235773077,0.046591085,2.218623123,0.63896346,0.181927095,0.638963459,0.210769197,2.092161604,20.52891975,0.352761076,0.017748984,15.3905886,0.044372462,2.001198056,0.002218623,0.381603177,0.011093115,8.151221352,8.832338651,0.068777317,0.94513345,0
FJ022,C,0.431843785,0.454792004,0.531981475,0,1.128635207,0,0.938790838,0,0.002086202,0.025034423,0.465223015,0.085534277,0.058413652,0.002086202,0.014603413,0.21279259,0.02294822,0.340050903,0.225309801,0.511119456,0.625860558,0.060499854,49.8873451,0.152292736,0.010431009,0.014603413,0.002086202,0.331706096,1.441565486,0.077189469,0.872032377,0.01043101,0.083448076,0.077189469,0.408895565,0.006258606,0.166896149,0.087620478,21.10819043,0.127258314,0.01043101,0.006258606,0.262861434,0.780239496,0.002086202,0.093879084,0,0.083448075,2.130012101,0.037551633,0.308757875,0
FJ053,C,0.784373704,0.546221242,1.136140183,0.015294195,0.926391224,0.006554655,0.662020146,0.032773275,0.01310931,0.00873954,0.150757063,0.128908213,0.194454762,0.002184885,0,0.089580283,1.149249491,0.362690904,0.677314339,0.211933842,0.207564072,0.03058839,44.16744959,0.249076887,0.00873954,0.010924425,0.00873954,0.155126833,1.634293954,0.887063297,1.756647514,0.015294195,0.454456073,0.058991894,0.159496603,0.00436977,0.34302694,0.024033735,20.68649086,0.187900108,0.01747908,0.034958159,0.02184885,1.109921563,0.115798903,5.516834539,0.015294195,0.388909524,1.667067229,0.032773274,5.027420306,0
FJJ09,C,0.721506776,0.127941609,1.499643441,0,1.684214944,0.008389614,0.870422419,0.033558455,0.069214313,0,1.082260162,0.008389614,0.071311716,0,0,1.277318679,0.041948069,0.878812031,0.174084485,0.188766307,0.155207853,0,13.63731701,0.012584421,0,0.014681824,0,0.190863711,10.61915349,0.631318428,1.386383658,0.008389614,0.778136668,0.343974161,0.035655859,0.117454591,0.039850665,0.151013046,20.67200806,0.903980873,0.004194807,0,0.016779228,1.340240782,0,1.052896514,0.06711691,0.76764965,16.82537019,0.039850665,0.381727422,0
FJB06,C,0.575733581,0.824005307,1.168589346,0.107013676,1.431842989,0.006420821,1.966911372,0.147678873,0.008561094,0.055647111,0.757656829,0.010701368,1.260621108,0,0.051366565,0.246131456,0.32746185,1.055154848,0.511525373,1.215675363,0.336022943,0.203325985,10.64143998,0.194764891,0.023543009,0.07919012,0.010701368,0.408792243,9.008411276,0.954561992,3.418016822,0.074909574,0.507244826,0.605697408,0.511525372,0.166941335,0.077049847,0.205466259,20.51880231,0.318900756,0.03638465,0.481561544,0.246131455,2.97283993,0.139117779,0.342443764,0.222588447,0.609977955,8.858592128,0.094172035,1.14718661,0.027823556
FJJ08,C,1.820236001,0.280358189,0.566993054,0,0.625575361,0.004184451,1.157000586,0.016737802,0.023014478,0,0.677880994,0,0.186208051,0,0.010461126,0.219683655,0.776215582,0.75529333,0.21340698,0.096242363,0.119256842,0.025106703,35.45066533,0.03556783,0.027198928,0.023014478,0.004184451,0.330571596,3.776466651,1.198845092,1.196752868,0.00418445,0.96870031,0.389153904,0.196669177,0.3640472,0.131810193,0.173654698,19.27357938,0.286634865,0.002092225,0.010461126,0.083689012,2.100594192,0.119256841,1.784668174,0.014645577,2.475102518,6.418947192,0.029291154,0.700895473,0
FJB09,C,0.54997356,0.488630353,0.810153357,0.088841883,1.173982022,0.027498678,1.774722367,0.076150185,0.008461132,0.010576415,0.431517715,0.160761502,0.40613432,0.002115283,0.029613961,0.164992068,0.47805394,0.77419355,3.111581174,0.945531465,0.296139609,0.029613961,11.61501851,0.723426758,0.046536225,0.088841883,0.004230566,0.296139608,9.267054468,0.607086198,3.310417769,0.088841883,0.556319408,0.797461662,0.820729772,0.177683765,0.164992068,0.054997356,20.49920677,0.112109995,0.114225278,0.038075093,0.10787943,3.172924381,0.012691698,0.465362244,0.023268112,1.239555791,9.053410893,0.082496034,0.668429402,0
FJ028,C,0.915181824,0.458804681,0.820507841,1.060834102,0.480652523,0.002427538,1.031703647,0.01213769,0,0.004855076,0.126231976,0.296159635,0.101956596,0,0.004855076,0.033985532,2.005146381,0.490362674,0.359275624,0.900616595,0.1213769,0.03641307,38.18760014,0.043695684,0.026702918,0.009710152,0.009710152,0.162645046,1.577899695,2.051269603,1.097247173,0,0.201485654,0.274311794,0.087391368,0.019420304,0.067971064,0.021847842,19.68247803,0.094673982,0.014565228,0.031557994,0.2427538,1.454095257,0.381123465,0.621449727,0.067971064,12.05515366,3.40826334,0.092246444,0.572898966,0.021847842
FJJ01,C,0.633789291,0.399052516,1.079789163,0.106698533,0.943215041,0.085358827,1.903501849,0.019205736,0.004267941,0,1.239836965,0.044813384,0.06401912,0,0.004267941,0.456669726,0.100296622,0.947482982,0.386248693,0.239004716,0.119502359,0.066153091,6.156505413,0.027741619,0.023473678,0.008535883,0.006401912,0.384114722,4.385309746,0.168583684,2.368707455,0.006401912,0.471607519,0.384114723,0.170717655,0.256076482,0.087492798,2.853118797,19.67307569,0.324363543,0.002133971,0.002133971,0.036277502,4.334094449,0.014937795,0.787435182,0.03200956,0.390516634,21.0772284,0.021339707,0.985894454,0
FJB03,C,0.578305056,0.661223795,0.931241231,0.051026918,1.939022837,0.044648552,1.171492963,0.114810563,0.023387337,0.044648553,0.567674448,0.259386827,0.418845941,0.091423226,0.004252243,0.199855424,0.49963856,1.211889272,0.201981545,0.469872858,0.261512949,0.076540375,20.95292767,0.080792619,0.114810563,0.155206872,0.019135094,0.248756219,5.311051579,0.782412723,2.355742655,0.233873368,0.659097674,1.411744696,0.452863887,0.155206871,0.093549347,0.133945656,19.69426373,0.231747247,0.038270188,0.002126122,0.403963091,2.44716588,0.048900795,0.297657014,0.182846452,0.046774674,8.117531997,0.140324021,1.152357869,0.061657524
FJ078,C,0.799025478,0.212660527,1.288351159,0.010323327,0.512037001,0.049551968,1.152083247,0.094974605,0.146591238,0.134203245,0.144526572,5.993723418,0.024775984,0.002064665,0.002064665,0.047487302,0.229177851,0.214725193,2.450757732,0.417062394,0.115621258,0.008258661,42.83767602,0.06193996,0.222983855,0.020646654,0.004129331,0.074327952,0.677210224,0.295247141,0.759796837,0.099103935,0.235371847,0.266341827,0.078457282,0.041293306,0.076392617,0.152785233,19.39959533,0.68340422,0.022711319,0.12800925,0.041293307,1.560886981,0.002064665,1.690960897,0.107362596,2.130734608,6.984762771,0.121815254,0.42738572,0
FJ063,C,0.887138653,0.39163926,1.581703306,0,1.075385148,0.010818764,0.986671283,0.04543881,0.002163753,0.019473775,0.106023888,0.34620045,0.151462697,0,0.006491258,0.054093821,1.101350182,1.014800069,0.880647395,0.177427731,0.10818764,0.045438809,43.02406093,0.300761641,0.004327506,0.012982517,0.017310023,0.220702787,2.715509779,0.469534362,1.380474296,0.017310023,0.382984248,0.086550112,0.125497663,0.010818764,0.302925394,0.017310022,19.22927125,0.305089147,0.03894755,0.056257573,0.093041372,2.116150249,0.008655011,0.517136924,0.051930068,0.166608966,7.268045699,0.064912584,0.863337372,0
FJ074,C,1.539324444,0.348996635,0.531804396,0,0.124641656,0.041547218,0.506876065,0.029083053,0.016618887,0.006232083,0.403008019,0.278366364,0.155802069,0,0.035315136,0.027005693,1.030371016,0.446632597,3.843117704,0.779010345,0.103868047,0.031160414,45.15767169,0.068552911,0.008309444,0.004154722,0.006232083,0.596202584,3.36324733,3.070339441,0.822634923,0.006232083,0.170343596,0.093481242,0.101790685,0.016618887,0.070630271,0.056088745,18.49682165,0.17865304,0.006232083,0.002077361,0.207736092,0.442477877,0.004154722,0.27005692,0,0.128796377,9.690888695,0.051934023,0.787319789,0
FJ038,C,1.479733196,0.558234994,0.480246281,0.102616726,0.396100565,0.026680349,0.744997433,0.008209338,0.002052335,0.026680349,0.143663417,0.219599795,0.082093381,0.012314007,0.002052335,0.051308364,1.139045665,0.443304259,0.266803489,0.461775269,0.065674705,0.041046691,41.28270908,0.080041047,0.008209339,0.002052335,0.002052335,0.256541816,1.102103643,1.284761417,0.767573115,0.020523345,0.030785019,0.114930734,0.155977425,0.012314007,0.139558748,0.014366342,18.3950744,0.172396102,0.020523345,0.032837352,0.139558748,0.962544894,0.02257568,0.166239099,0.028732683,20.15187275,1.549512572,0.065674705,0.560287328,0.004104669
FJ035,C,0.628546116,0.139208201,0.436607539,1.740102509,0.354348145,0.048511949,0.59690789,0.00843686,0.00421843,0.014764506,0.156081922,0.105460758,0.035856657,0.029529012,0.018982936,0.010546076,1.868764633,0.537849865,0.217249162,0.253105819,0.107569973,0.037965873,50.31321845,0.122334479,0.012655291,0.014764506,0.006327645,0.113897618,1.761194659,3.627850076,0.68338571,0.05694881,0.78040961,0.132880555,0.345911286,0.050621164,0.06116724,0.084368606,19.17065659,0.263651895,0.084368606,0.023201367,0.128662124,0.989221909,0.445044399,0.312163844,0.031638227,0.084368606,2.95922887,0.023201367,0.26154268,0.495665563
FJ044,C,0.708628597,0.619007921,1.217173823,0.002084202,1.369320553,0.125052105,0.533555649,0.008336807,0.006252605,0.025010421,0.216756982,0.137557316,0.197999167,0.012505211,0.004168404,0.052105045,0.53563985,1.179658191,0.212588579,0.262609421,0.093789078,0.07086286,41.63192998,0.116715299,0.008336807,0.062526053,0.002084202,0.283451438,2.911629846,1.187994998,1.640266778,0.175072948,0.208420177,0.112546896,0.337640685,0.014589413,0.139641517,0.1187995,18.71404753,0.218841184,0.037515632,0.002084202,0.102125886,1.65277199,0.516882034,0.160483534,0.002084202,0.735723219,6.404751981,0.027094623,0.406419341,0
FJ029,C,0.600305381,0.255182078,0.686063293,0.089941224,0.698613231,0,0.855487461,0.010458282,0.031374846,0,0.297015206,0.025099876,0.079482942,0,0,0.039741471,0.106674476,1.016545001,0.064841349,0.27191533,0.135957665,0.033466502,48.74186869,0.041833128,0.299106862,0.037649815,0.002091656,0.15059926,3.016168504,0.328390051,0.761362925,0.119224413,0.395323056,0.177790792,0.10458282,0.326298396,0.041833128,0.05229141,18.45886758,0.60658035,0.014641595,0.002091656,0.880587339,1.710974921,0.018824907,0.34093999,0.037649815,0.458072747,4.959317283,0.106674476,0.836662552,1.955698718
FJ056,C,0.520647121,0.301662495,0.558634251,0,0.359760457,0.073739721,0.929567393,0.011172685,0.002234537,0.013407222,0.516178048,0.042456203,0.037987129,0.002234537,0.002234537,0.225688237,0.105023239,0.399982123,0.502770825,0.13407222,0.154183053,0.125134072,56.5159099,0.160886664,0.040221666,0.013407222,0.004469074,0.270378977,2.469163389,0.858062209,0.831247764,0.024579907,0.105023239,0.24579907,0.263675366,0.015641759,0.165355738,0.017876296,18.32320343,0.377636753,0.015641759,0,0.13407222,0.426796567,0.017876296,0.277082588,0.008938148,0.259206292,3.57972828,0.04469074,0.757508045,0
FJ077,C,0.478586604,0.31309404,0.418204182,0.006709158,0.339930672,0.076037124,1.203175668,0.006709158,0,0.228111372,0.165492564,0.069327966,0.038018562,0,0,0.30191211,0.05590965,0.158783406,0.214693056,0.635133624,0.05590965,0.020127474,33.36911551,0.15654702,0.01118193,0.48082299,0.01118193,0.08945544,0.992955384,0.275075478,1.77792687,0.062618808,0.062618808,0.154310634,0.885608856,0.008945544,0.45845913,0.031309404,18.27127362,0.064855194,0.058146036,0.01118193,0.219165828,1.518506094,0.013418316,0.091691826,0.008945544,26.14111596,2.0127474,0.031309404,0.384658392,0
FJD05,C,0.543399055,0.370593991,0.903583103,0.5350711,1.449064146,0.054131707,1.026420437,0.029147842,0.018737898,0.014573921,0.480939393,0.037475797,0.143657221,0,0.006245966,0.091607504,0.187378983,0.551727009,4.151485499,0.466365472,0.106181424,0.035393808,34.35697778,0.43721763,0.006245966,0.133247278,0,0.185296996,5.275759405,1.051404301,1.765526431,0.020819887,0.235264725,0.470529451,0.834877476,0.03331182,0.122837334,0.124919323,17.80933147,0.499677292,0.052049719,0.01665591,0.058295684,2.009119109,0.027065853,0.274822512,0.002081989,0.570464909,7.615914722,0.068705628,0.601694738,0.018737898
FJ096,C,0.580949949,0.300051072,0.763959823,0,0.836312564,0.063840654,0.502213144,0.027664284,0.006384065,0.019152196,0.219186244,0.004256044,0.021280218,0,0.006384065,0.031920328,0.234082397,0.257490636,0.697991147,0.912921348,0.176625809,0.006384065,38.13202248,0.029792305,0.065968676,0.038304392,0.006384065,0.242594484,2.130149813,1.0938032,0.93845761,0.125553286,0.408580184,0.19152196,0.17875383,0.021280218,0.293667007,0.03617637,17.65406878,0.187265917,0.031920327,0.002128022,0.234082397,0.842696631,0.110657133,0.231954376,0.017024174,4.217739189,13.31290433,0.03617637,0.219186244,0
FJ054,C,2.489907165,2.377195319,0.331987622,0.010246531,1.106625407,0.043035433,0.168043117,0.768489866,0.045084739,0,0.112711847,21.67756215,0.168043117,0,0.002049306,0.077873641,0.096317397,0.180338956,0.168043117,0.100416009,0.416009181,0.018443757,34.71115028,0.010246531,0.006147919,0.004098613,0.032788901,0.11066254,1.920200012,0.141402136,0.780785704,0.02254237,0.67217247,0.049183351,0.049183352,0.057380576,0.139352829,0.028690288,15.26323339,0.05533127,0.008197225,0,0.196733406,0.641432874,0.002049306,0.64348218,0,0.36067791,7.836547329,0.002049306,0.284853577,0
FJE10,C,1.354506257,0.267115364,1.171521716,0.136712588,0.946471764,0.008413082,0.664633507,0.048375224,0.044168682,0.054685035,0.212430329,0.046271953,0.054685035,0.002103271,0.014722894,0.052581766,0.098853718,0.473235882,0.614155011,1.39867494,0.210327059,0.086234094,36.29403723,0.100956989,0,0.126196235,0.002103271,0.136712588,3.760647807,0.387001788,2.113786941,0.042065412,0.281838259,0.10516353,0.471132611,0.056788306,0.090440635,0.887580187,16.31296667,0.349142918,0.002103271,0.014722894,0.119886423,1.962351458,0.28814807,0.258702282,0.018929435,2.393521926,13.20643601,0.048375223,0.187191083,0.010516353
